"Step","Apr27_00-00-40_g1 - Episode/terrain_level","Apr27_00-00-40_g1 - Episode/terrain_level__MIN","Apr27_00-00-40_g1 - Episode/terrain_level__MAX","Apr26_21-08-25_g1 - Episode/terrain_level","Apr26_21-08-25_g1 - Episode/terrain_level__MIN","Apr26_21-08-25_g1 - Episode/terrain_level__MAX","Apr25_21-00-24_g1 - Episode/terrain_level","Apr25_21-00-24_g1 - Episode/terrain_level__MIN","Apr25_21-00-24_g1 - Episode/terrain_level__MAX"
"14962","0.00024414062","0.00024414062","0.00024414062","0","0","0","0.3974813","0.3974813","0.3974813"
"14994","0.00024414062","0.00024414062","0.00024414062","0","0","0","0.4024455","0.4024455","0.4024455"
"15026","0.00024414062","0.00024414062","0.00024414062","0","0","0","0.40423584","0.40423584","0.40423584"
"15058","0.00024414062","0.00024414062","0.00024414062","0.000061035156","0.000061035156","0.000061035156","0.40616864","0.40616864","0.40616864"
"15090","0.00024414062","0.00024414062","0.00024414062","0.0016276042","0.0016276042","0.0016276042","0.40837607","0.40837607","0.40837607"
"15122","0.00024414062","0.00024414062","0.00024414062","0.0026855469","0.0026855469","0.0026855469","0.41048178","0.41048178","0.41048178"
"15154","0.00024414062","0.00024414062","0.00024414062","0.003092448","0.003092448","0.003092448","0.41142783","0.41142783","0.41142783"
"15186","0.00024414062","0.00024414062","0.00024414062","0.0031738281","0.0031738281","0.0031738281","0.41012573","0.41012573","0.41012573"
"15218","0.00032552084","0.00032552084","0.00032552084","0.0031738281","0.0031738281","0.0031738281","0.4116211","0.4116211","0.4116211"
"15250","0.00048828125","0.00048828125","0.00048828125","0.0031738281","0.0031738281","0.0031738281","0.41430664","0.41430664","0.41430664"
"15282","0.0007324219","0.0007324219","0.0007324219","0.0031738281","0.0031738281","0.0031738281","0.44277954","0.44277954","0.44277954"
"15314","0.0009765625","0.0009765625","0.0009765625","0.0031738281","0.0031738281","0.0031738281","0.4913432","0.4913432","0.4913432"
"15346","0.0009765625","0.0009765625","0.0009765625","0.0033976238","0.0033976238","0.0033976238","0.50813806","0.50813806","0.50813806"
"15378","0.0009765625","0.0009765625","0.0009765625","0.0034179688","0.0034179688","0.0034179688","0.5123698","0.5123698","0.5123698"
"15410","0.0009765625","0.0009765625","0.0009765625","0.0034179688","0.0034179688","0.0034179688","0.51345825","0.51345825","0.51345825"
"15442","0.0009765625","0.0009765625","0.0009765625","0.0032653809","0.0032653809","0.0032653809","0.5148926","0.5148926","0.5148926"
"15474","0.0009765625","0.0009765625","0.0009765625","0.0036010742","0.0036010742","0.0036010742","0.5164999","0.5164999","0.5164999"
"15506","0.0009765625","0.0009765625","0.0009765625","0.004252116","0.004252116","0.004252116","0.5216675","0.5216675","0.5216675"
"15538","0.0012715658","0.0012715658","0.0012715658","0.004659017","0.004659017","0.004659017","0.5249227","0.5249227","0.5249227"
"15570","0.0014648438","0.0014648438","0.0014648438","0.0050964355","0.0050964355","0.0050964355","0.5287374","0.5287374","0.5287374"
"15602","0.0015055339","0.0015055339","0.0015055339","0.005126953","0.005126953","0.005126953","0.5311483","0.5311483","0.5311483"
"15634","0.0017089844","0.0017089844","0.0017089844","0.005126953","0.005126953","0.005126953","0.5351461","0.5351461","0.5351461"
"15666","0.0021769207","0.0021769207","0.0021769207","0.005554199","0.005554199","0.005554199","0.53957117","0.53957117","0.53957117"
"15698","0.0072021484","0.0072021484","0.0072021484","0.0096639","0.0096639","0.0096639","0.5434265","0.5434265","0.5434265"
"15730","0.012125651","0.012125651","0.012125651","0.011586508","0.011586508","0.011586508","0.548818","0.548818","0.548818"
"15762","0.013916016","0.013916016","0.013916016","0.012532553","0.012532553","0.012532553","0.5539653","0.5539653","0.5539653"
"15794","0.014027914","0.014027914","0.014027914","0.012939453","0.012939453","0.012939453","0.5595703","0.5595703","0.5595703"
"15826","0.0142110195","0.0142110195","0.0142110195","0.0130513515","0.0130513515","0.0130513515","0.56526697","0.56526697","0.56526697"
"15858","0.014434814","0.014434814","0.014434814","0.013183594","0.013183594","0.013183594","0.57041425","0.57041425","0.57041425"
"15890","0.015431723","0.015431723","0.015431723","0.013183594","0.013183594","0.013183594","0.5731405","0.5731405","0.5731405"
"15922","0.016479492","0.016479492","0.016479492","0.013183594","0.013183594","0.013183594","0.5746867","0.5746867","0.5746867"
"15954","0.017171225","0.017171225","0.017171225","0.013020834","0.013020834","0.013020834","0.5772807","0.5772807","0.5772807"
"15986","0.01731364","0.01731364","0.01731364","0.012939453","0.012939453","0.012939453","0.5803528","0.5803528","0.5803528"
"16018","0.017140707","0.017140707","0.017140707","0.012939453","0.012939453","0.012939453","0.5856018","0.5856018","0.5856018"
"16050","0.017405193","0.017405193","0.017405193","0.012939453","0.012939453","0.012939453","0.5879008","0.5879008","0.5879008"
"16082","0.020548504","0.020548504","0.020548504","0.014546713","0.014546713","0.014546713","0.5900167","0.5900167","0.5900167"
"16114","0.024576824","0.024576824","0.024576824","0.017588299","0.017588299","0.017588299","0.59265137","0.59265137","0.59265137"
"16146","0.025665283","0.025665283","0.025665283","0.017923992","0.017923992","0.017923992","0.59469604","0.59469604","0.59469604"
"16178","0.025878906","0.025878906","0.025878906","0.017791748","0.017791748","0.017791748","0.59646606","0.59646606","0.59646606"
"16210","0.026112875","0.026112875","0.026112875","0.018330893","0.018330893","0.018330893","0.59874475","0.59874475","0.59874475"
"16242","0.026123047","0.026123047","0.026123047","0.01876831","0.01876831","0.01876831","0.6016846","0.6016846","0.6016846"
"16274","0.024943035","0.024943035","0.024943035","0.019582113","0.019582113","0.019582113","0.60237634","0.60237634","0.60237634"
"16306","0.01783244","0.01783244","0.01783244","0.024749756","0.024749756","0.024749756","0.6045736","0.6045736","0.6045736"
"16338","0.016408285","0.016408285","0.016408285","0.027730307","0.027730307","0.027730307","0.6070862","0.6070862","0.6070862"
"16370","0.017171225","0.017171225","0.017171225","0.028055828","0.028055828","0.028055828","0.60876465","0.60876465","0.60876465"
"16402","0.017089844","0.017089844","0.017089844","0.027872723","0.027872723","0.027872723","0.61227417","0.61227417","0.61227417"
"16434","0.017211914","0.017211914","0.017211914","0.028076172","0.028076172","0.028076172","0.6159668","0.6159668","0.6159668"
"16466","0.017333984","0.017333984","0.017333984","0.028076172","0.028076172","0.028076172","0.62509155","0.62509155","0.62509155"
"16498","0.017333984","0.017333984","0.017333984","0.027954102","0.027954102","0.027954102","0.69419354","0.69419354","0.69419354"
"16530","0.017333984","0.017333984","0.017333984","0.028177898","0.028177898","0.028177898","0.73469037","0.73469037","0.73469037"
"16562","0.017333984","0.017333984","0.017333984","0.028523764","0.028523764","0.028523764","0.74721277","0.74721277","0.74721277"
"16594","0.017161053","0.017161053","0.017161053","0.02835083","0.02835083","0.02835083","0.7526652","0.7526652","0.7526652"
"16626","0.017242432","0.017242432","0.017242432","0.028493246","0.028493246","0.028493246","0.7545166","0.7545166","0.7545166"
"16658","0.017456055","0.017456055","0.017456055","0.028981527","0.028981527","0.028981527","0.75753784","0.75753784","0.75753784"
"16690","0.017801922","0.017801922","0.017801922","0.03699748","0.03699748","0.03699748","0.7593994","0.7593994","0.7593994"
"16722","0.017822266","0.017822266","0.017822266","0.04170736","0.04170736","0.04170736","0.75949097","0.75949097","0.75949097"
"16754","0.017822266","0.017822266","0.017822266","0.042663574","0.042663574","0.042663574","0.7613017","0.7613017","0.7613017"
"16786","0.018015545","0.018015545","0.018015545","0.043507896","0.043507896","0.043507896","0.7623596","0.7623596","0.7623596"
"16818","0.018269857","0.018269857","0.018269857","0.044667564","0.044667564","0.044667564","0.7654114","0.7654114","0.7654114"
"16850","0.018463135","0.018463135","0.018463135","0.046335857","0.046335857","0.046335857","0.7702637","0.7702637","0.7702637"
"16882","0.018910727","0.018910727","0.018910727","0.046681724","0.046681724","0.046681724","0.79382324","0.79382324","0.79382324"
"16914","0.019561768","0.019561768","0.019561768","0.04856364","0.04856364","0.04856364","0.83070886","0.83070886","0.83070886"
"16946","0.020141602","0.020141602","0.020141602","0.049235027","0.049235027","0.049235027","0.8452352","0.8452352","0.8452352"
"16978","0.020721436","0.020721436","0.020721436","0.050618492","0.050618492","0.050618492","0.85184735","0.85184735","0.85184735"
"17010","0.021331787","0.021331787","0.021331787","0.05185954","0.05185954","0.05185954","0.85665894","0.85665894","0.85665894"
"17042","0.022654217","0.022654217","0.022654217","0.053883873","0.053883873","0.053883873","0.85967004","0.85967004","0.85967004"
"17074","0.02368164","0.02368164","0.02368164","0.05517578","0.05517578","0.05517578","0.8626913","0.8626913","0.8626913"
"17106","0.024770102","0.024770102","0.024770102","0.05677287","0.05677287","0.05677287","0.8647766","0.8647766","0.8647766"
"17138","0.026000977","0.026000977","0.026000977","0.057047527","0.057047527","0.057047527","0.8668722","0.8668722","0.8668722"
"17170","0.026662191","0.026662191","0.026662191","0.05721029","0.05721029","0.05721029","0.8691203","0.8691203","0.8691203"
"17202","0.027262371","0.027262371","0.027262371","0.057647705","0.057647705","0.057647705","0.87249756","0.87249756","0.87249756"
"17234","0.027842205","0.027842205","0.027842205","0.058156334","0.058156334","0.058156334","0.87757367","0.87757367","0.87757367"
"17266","0.029886883","0.029886883","0.029886883","0.06141154","0.06141154","0.06141154","0.8834025","0.8834025","0.8834025"
"17298","0.049194336","0.049194336","0.049194336","0.09088135","0.09088135","0.09088135","0.8881938","0.8881938","0.8881938"
"17330","0.06518555","0.06518555","0.06518555","0.10637411","0.10637411","0.10637411","0.8944194","0.8944194","0.8944194"
"17362","0.06869507","0.06869507","0.06869507","0.109436035","0.109436035","0.109436035","0.8981832","0.8981832","0.8981832"
"17394","0.06993612","0.06993612","0.06993612","0.11121623","0.11121623","0.11121623","0.9019267","0.9019267","0.9019267"
"17426","0.07098389","0.07098389","0.07098389","0.11173503","0.11173503","0.11173503","0.9075114","0.9075114","0.9075114"
"17458","0.071492516","0.071492516","0.071492516","0.112070724","0.112070724","0.112070724","0.9099528","0.9099528","0.9099528"
"17490","0.07474773","0.07474773","0.07474773","0.12180583","0.12180583","0.12180583","0.9127299","0.9127299","0.9127299"
"17522","0.07789104","0.07789104","0.07789104","0.13150024","0.13150024","0.13150024","0.9170024","0.9170024","0.9170024"
"17554","0.07903036","0.07903036","0.07903036","0.13624065","0.13624065","0.13624065","0.92009485","0.92009485","0.92009485"
"17586","0.07974243","0.07974243","0.07974243","0.13809204","0.13809204","0.13809204","0.92250574","0.92250574","0.92250574"
"17618","0.080556236","0.080556236","0.080556236","0.13851929","0.13851929","0.13851929","0.92719525","0.92719525","0.92719525"
"17650","0.082611084","0.082611084","0.082611084","0.13890585","0.13890585","0.13890585","0.930542","0.930542","0.930542"
"17682","0.089894615","0.089894615","0.089894615","0.14002483","0.14002483","0.14002483","0.93433636","0.93433636","0.93433636"
"17714","0.104258224","0.104258224","0.104258224","0.14161174","0.14161174","0.14161174","0.93743896","0.93743896","0.93743896"
"17746","0.109436035","0.109436035","0.109436035","0.1417033","0.1417033","0.1417033","0.9400635","0.9400635","0.9400635"
"17778","0.11170451","0.11170451","0.11170451","0.14126587","0.14126587","0.14126587","0.941803","0.941803","0.941803"
"17810","0.112070724","0.112070724","0.112070724","0.14090984","0.14090984","0.14090984","0.945343","0.945343","0.945343"
"17842","0.11275228","0.11275228","0.11275228","0.14069621","0.14069621","0.14069621","0.94970703","0.94970703","0.94970703"
"17874","0.12812297","0.12812297","0.12812297","0.1487732","0.1487732","0.1487732","0.9535421","0.9535421","0.9535421"
"17906","0.21651205","0.21651205","0.21651205","0.1873169","0.1873169","0.1873169","0.95778406","0.95778406","0.95778406"
"17938","0.25169882","0.25169882","0.25169882","0.19774374","0.19774374","0.19774374","0.9618225","0.9618225","0.9618225"
"17970","0.26197308","0.26197308","0.26197308","0.20035808","0.20035808","0.20035808","0.9626567","0.9626567","0.9626567"
"18002","0.26541138","0.26541138","0.26541138","0.20259604","0.20259604","0.20259604","0.9627584","0.9627584","0.9627584"
"18034","0.26708984","0.26708984","0.26708984","0.20369467","0.20369467","0.20369467","0.96506757","0.96506757","0.96506757"
"18066","0.26656088","0.26656088","0.26656088","0.20342001","0.20342001","0.20342001","0.9725851","0.9725851","0.9725851"
"18098","0.23568726","0.23568726","0.23568726","0.2047933","0.2047933","0.2047933","1.0240988","1.0240988","1.0240988"
"18130","0.21085612","0.21085612","0.21085612","0.20629883","0.20629883","0.20629883","1.0637817","1.0637817","1.0637817"
"18162","0.20570883","0.20570883","0.20570883","0.20692953","0.20692953","0.20692953","1.0759786","1.0759786","1.0759786"
"18194","0.205424","0.205424","0.205424","0.20809937","0.20809937","0.20809937","1.0788168","1.0788168","1.0788168"
"18226","0.20466106","0.20466106","0.20466106","0.20892334","0.20892334","0.20892334","1.0825195","1.0825195","1.0825195"
"18258","0.20475261","0.20475261","0.20475261","0.21043906","0.21043906","0.21043906","1.0837402","1.0837402","1.0837402"
"18290","0.20507812","0.20507812","0.20507812","0.21399944","0.21399944","0.21399944","1.0853984","1.0853984","1.0853984"
"18322","0.20500693","0.20500693","0.20500693","0.21801758","0.21801758","0.21801758","1.0881042","1.0881042","1.0881042"
"18354","0.20514934","0.20514934","0.20514934","0.21966553","0.21966553","0.21966553","1.0927328","1.0927328","1.0927328"
"18386","0.20462036","0.20462036","0.20462036","0.21965536","0.21965536","0.21965536","1.0961406","1.0961406","1.0961406"
"18418","0.20530193","0.20530193","0.20530193","0.22114055","0.22114055","0.22114055","1.0974731","1.0974731","1.0974731"
"18450","0.20533244","0.20533244","0.20533244","0.22148642","0.22148642","0.22148642","1.1013794","1.1013794","1.1013794"
"18482","0.20609538","0.20609538","0.20609538","0.22251384","0.22251384","0.22251384","1.1180217","1.1180217","1.1180217"
"18514","0.20815024","0.20815024","0.20815024","0.22214763","0.22214763","0.22214763","1.15094","1.15094","1.15094"
"18546","0.20891318","0.20891318","0.20891318","0.22270712","0.22270712","0.22270712","1.1639404","1.1639404","1.1639404"
"18578","0.2086792","0.2086792","0.2086792","0.22432455","0.22432455","0.22432455","1.1691284","1.1691284","1.1691284"
"18610","0.20977783","0.20977783","0.20977783","0.22592163","0.22592163","0.22592163","1.1729839","1.1729839","1.1729839"
"18642","0.20955405","0.20955405","0.20955405","0.22824097","0.22824097","0.22824097","1.175761","1.175761","1.175761"
"18674","0.21154785","0.21154785","0.21154785","0.2294515","0.2294515","0.2294515","1.180481","1.180481","1.180481"
"18706","0.22685751","0.22685751","0.22685751","0.23121135","0.23121135","0.23121135","1.1860657","1.1860657","1.1860657"
"18738","0.23754883","0.23754883","0.23754883","0.23282878","0.23282878","0.23282878","1.1906433","1.1906433","1.1906433"
"18770","0.24108887","0.24108887","0.24108887","0.23352051","0.23352051","0.23352051","1.1963909","1.1963909","1.1963909"
"18802","0.2428182","0.2428182","0.2428182","0.23452759","0.23452759","0.23452759","1.1993307","1.1993307","1.1993307"
"18834","0.24319458","0.24319458","0.24319458","0.23591106","0.23591106","0.23591106","1.2038879","1.2038879","1.2038879"
"18866","0.24473064","0.24473064","0.24473064","0.23777263","0.23777263","0.23777263","1.2069601","1.2069601","1.2069601"
"18898","0.2558492","0.2558492","0.2558492","0.25309247","0.25309247","0.25309247","1.2107544","1.2107544","1.2107544"
"18930","0.26090497","0.26090497","0.26090497","0.2634481","0.2634481","0.2634481","1.2145284","1.2145284","1.2145284"
"18962","0.26255292","0.26255292","0.26255292","0.2652181","0.2652181","0.2652181","1.2174276","1.2174276","1.2174276"
"18994","0.2640686","0.2640686","0.2640686","0.26645917","0.26645917","0.26645917","1.2217815","1.2217815","1.2217815"
"19026","0.26436362","0.26436362","0.26436362","0.2678833","0.2678833","0.2678833","1.22523","1.22523","1.22523"
"19058","0.2641093","0.2641093","0.2641093","0.2684428","0.2684428","0.2684428","1.2310588","1.2310588","1.2310588"
"19090","0.2649231","0.2649231","0.2649231","0.3300578","0.3300578","0.3300578","1.2356567","1.2356567","1.2356567"
"19122","0.26572675","0.26572675","0.26572675","0.40848798","0.40848798","0.40848798","1.2387085","1.2387085","1.2387085"
"19154","0.26480103","0.26480103","0.26480103","0.42472333","0.42472333","0.42472333","1.2398885","1.2398885","1.2398885"
"19186","0.2648519","0.2648519","0.2648519","0.4300232","0.4300232","0.4300232","1.2422893","1.2422893","1.2422893"
"19218","0.26437378","0.26437378","0.26437378","0.4335022","0.4335022","0.4335022","1.2466736","1.2466736","1.2466736"
"19250","0.265625","0.265625","0.265625","0.4342448","0.4342448","0.4342448","1.2499797","1.2499797","1.2499797"
"19282","0.26759848","0.26759848","0.26759848","0.43775433","0.43775433","0.43775433","1.2539165","1.2539165","1.2539165"
"19314","0.27376303","0.27376303","0.27376303","0.44115195","0.44115195","0.44115195","1.2547405","1.2547405","1.2547405"
"19346","0.2753601","0.2753601","0.2753601","0.44120282","0.44120282","0.44120282","1.2584432","1.2584432","1.2584432"
"19378","0.2769979","0.2769979","0.2769979","0.44104004","0.44104004","0.44104004","1.2624309","1.2624309","1.2624309"
"19410","0.2782491","0.2782491","0.2782491","0.4414978","0.4414978","0.4414978","1.2639059","1.2639059","1.2639059"
"19442","0.2796631","0.2796631","0.2796631","0.44229126","0.44229126","0.44229126","1.2638245","1.2638245","1.2638245"
"19474","0.28345746","0.28345746","0.28345746","0.4492798","0.4492798","0.4492798","1.2636617","1.2636617","1.2636617"
"19506","0.31066895","0.31066895","0.31066895","0.4807434","0.4807434","0.4807434","1.2661133","1.2661133","1.2661133"
"19538","0.32530722","0.32530722","0.32530722","0.4950765","0.4950765","0.4950765","1.2684937","1.2684937","1.2684937"
"19570","0.3269348","0.3269348","0.3269348","0.4974874","0.4974874","0.4974874","1.2723389","1.2723389","1.2723389"
